#EPSG;Name;IsGeographic
3237;"WGS 84 / SCAR IMW SR51-52";False
3238;"WGS 84 / SCAR IMW SR53-54";False
3239;"WGS 84 / SCAR IMW SR55-56";False
3240;"WGS 84 / SCAR IMW SR57-58";False
3241;"WGS 84 / SCAR IMW SR59-60";False
3242;"WGS 84 / SCAR IMW SS04-06";False
3243;"WGS 84 / SCAR IMW SS07-09";False
3244;"WGS 84 / SCAR IMW SS10-12";False
3245;"WGS 84 / SCAR IMW SS13-15";False
3246;"WGS 84 / SCAR IMW SS16-18";False
3247;"WGS 84 / SCAR IMW SS19-21";False
3248;"WGS 84 / SCAR IMW SS25-27";False
3249;"WGS 84 / SCAR IMW SS28-30";False
3250;"WGS 84 / SCAR IMW SS31-33";False
3251;"WGS 84 / SCAR IMW SS34-36";False
3252;"WGS 84 / SCAR IMW SS37-39";False
3253;"WGS 84 / SCAR IMW SS40-42";False
3254;"WGS 84 / SCAR IMW SS43-45";False
3255;"WGS 84 / SCAR IMW SS46-48";False
3256;"WGS 84 / SCAR IMW SS49-51";False
3257;"WGS 84 / SCAR IMW SS52-54";False
3258;"WGS 84 / SCAR IMW SS55-57";False
3259;"WGS 84 / SCAR IMW SS58-60";False
3260;"WGS 84 / SCAR IMW ST01-04";False
3261;"WGS 84 / SCAR IMW ST05-08";False
3262;"WGS 84 / SCAR IMW ST09-12";False
3263;"WGS 84 / SCAR IMW ST13-16";False
3264;"WGS 84 / SCAR IMW ST17-20";False
3265;"WGS 84 / SCAR IMW ST21-24";False
3266;"WGS 84 / SCAR IMW ST25-28";False
3267;"WGS 84 / SCAR IMW ST29-32";False
3268;"WGS 84 / SCAR IMW ST33-36";False
3269;"WGS 84 / SCAR IMW ST37-40";False
3270;"WGS 84 / SCAR IMW ST41-44";False
3271;"WGS 84 / SCAR IMW ST45-48";False
3272;"WGS 84 / SCAR IMW ST49-52";False
3273;"WGS 84 / SCAR IMW ST53-56";False
3274;"WGS 84 / SCAR IMW ST57-60";False
3275;"WGS 84 / SCAR IMW SU01-05";False
3276;"WGS 84 / SCAR IMW SU06-10";False
3277;"WGS 84 / SCAR IMW SU11-15";False
3278;"WGS 84 / SCAR IMW SU16-20";False
3279;"WGS 84 / SCAR IMW SU21-25";False
3280;"WGS 84 / SCAR IMW SU26-30";False
3281;"WGS 84 / SCAR IMW SU31-35";False
3282;"WGS 84 / SCAR IMW SU36-40";False
3283;"WGS 84 / SCAR IMW SU41-45";False
3284;"WGS 84 / SCAR IMW SU46-50";False
3285;"WGS 84 / SCAR IMW SU51-55";False
3286;"WGS 84 / SCAR IMW SU56-60";False
3287;"WGS 84 / SCAR IMW SV01-10";False
3288;"WGS 84 / SCAR IMW SV11-20";False
3289;"WGS 84 / SCAR IMW SV21-30";False
3290;"WGS 84 / SCAR IMW SV31-40";False
3291;"WGS 84 / SCAR IMW SV41-50";False
3292;"WGS 84 / SCAR IMW SV51-60";False
3293;"WGS 84 / SCAR IMW SW01-60";False
3294;"WGS 84 / USGS Transantarctic Mountains";False
3296;"RGPF / UTM zone 5S";False
3297;"RGPF / UTM zone 6S";False
3298;"RGPF / UTM zone 7S";False
3299;"RGPF / UTM zone 8S";False
3300;"Estonian Coordinate System of 1992";False
3301;"Estonian Coordinate System of 1997";False
3302;"IGN63 Hiva Oa / UTM zone 7S";False
3303;"Fatu Iva 72 / UTM zone 7S";False
3304;"Tahiti 79 / UTM zone 6S";False
3305;"Moorea 87 / UTM zone 6S";False
3306;"Maupiti 83 / UTM zone 5S";False
3307;"Nakhl-e Ghanem / UTM zone 39N";False
3308;"GDA94 / NSW Lambert";False
3309;"NAD27 / California Albers";False
3310;"NAD83 / California Albers";False
3311;"NAD83(HARN) / California Albers";False
3312;"CSG67 / UTM zone 21N";False
3313;"RGFG95 / UTM zone 21N";False
3314;"Katanga 1955 / Katanga Lambert (deprecated)";False
3315;"Katanga 1955 / Katanga TM (deprecated)";False
3316;"Kasai 1953 / Congo TM zone 22";False
3317;"Kasai 1953 / Congo TM zone 24";False
3318;"IGC 1962 / Congo TM zone 12";False
3319;"IGC 1962 / Congo TM zone 14";False
3320;"IGC 1962 / Congo TM zone 16";False
3321;"IGC 1962 / Congo TM zone 18";False
3322;"IGC 1962 / Congo TM zone 20";False
3323;"IGC 1962 / Congo TM zone 22";False
3324;"IGC 1962 / Congo TM zone 24";False
3325;"IGC 1962 / Congo TM zone 26";False
3326;"IGC 1962 / Congo TM zone 28";False
3327;"IGC 1962 / Congo TM zone 30";False
3328;"Pulkovo 1942(58) / GUGiK-80";False
3329;"Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 5";False
3330;"Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 6";False
3331;"Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 7";False
3332;"Pulkovo 1942(58) / 3-degree Gauss-Kruger zone 8";False
3333;"Pulkovo 1942(58) / Gauss-Kruger zone 3";False
3334;"Pulkovo 1942(58) / Gauss-Kruger zone 4";False
3335;"Pulkovo 1942(58) / Gauss-Kruger zone 5";False
3336;"IGN 1962 Kerguelen / UTM zone 42S";False
3337;"Le Pouce 1934 / Mauritius Grid";False
3338;"NAD83 / Alaska Albers";False
3339;"IGCB 1955 / Congo TM zone 12";False
3340;"IGCB 1955 / Congo TM zone 14";False
3341;"IGCB 1955 / Congo TM zone 16";False
3342;"IGCB 1955 / UTM zone 33S";False
3343;"Mauritania 1999 / UTM zone 28N";False
3344;"Mauritania 1999 / UTM zone 29N";False
3345;"Mauritania 1999 / UTM zone 30N";False
3346;"LKS94 / Lithuania TM";False
3347;"NAD83 / Statistics Canada Lambert";False
3348;"NAD83(CSRS) / Statistics Canada Lambert";False
3349;"WGS 84 / PDC Mercator (deprecated)";False
3350;"Pulkovo 1942 / CS63 zone C0";False
3351;"Pulkovo 1942 / CS63 zone C1";False
3352;"Pulkovo 1942 / CS63 zone C2";False
3353;"Mhast (onshore) / UTM zone 32S";False
3354;"Mhast (offshore) / UTM zone 32S";False
3355;"Egypt Gulf of Suez S-650 TL / Red Belt";False
3356;"Grand Cayman 1959 / UTM zone 17N";False
3357;"Little Cayman 1961 / UTM zone 17N";False
3358;"NAD83(HARN) / North Carolina";False
3359;"NAD83(HARN) / North Carolina (ftUS) (deprecated)";False
3360;"NAD83(HARN) / South Carolina";False
3361;"NAD83(HARN) / South Carolina (ft)";False
3362;"NAD83(HARN) / Pennsylvania North";False
3363;"NAD83(HARN) / Pennsylvania North (ftUS)";False
3364;"NAD83(HARN) / Pennsylvania South";False
3365;"NAD83(HARN) / Pennsylvania South (ftUS)";False
3366;"Hong Kong 1963 Grid System (deprecated)";False
3367;"IGN Astro 1960 / UTM zone 28N";False
3368;"IGN Astro 1960 / UTM zone 29N";False
3369;"IGN Astro 1960 / UTM zone 30N";False
3370;"NAD27 / UTM zone 59N";False
3371;"NAD27 / UTM zone 60N";False
3372;"NAD83 / UTM zone 59N";False
3373;"NAD83 / UTM zone 60N";False
3374;"FD54 / UTM zone 29N";False
3375;"GDM2000 / Peninsula RSO";False
3376;"GDM2000 / East Malaysia BRSO";False
3377;"GDM2000 / Johor Grid";False
3378;"GDM2000 / Sembilan and Melaka Grid";False
3379;"GDM2000 / PahangGrid";False
3380;"GDM2000 / Selangor Grid";False
3381;"GDM2000 / Terengganu Grid";False
3382;"GDM2000 / Pinang Grid";False
3383;"GDM2000 / Kedah and Perlis Grid";False
3384;"GDM2000 / Perak Grid";False
3385;"GDM2000 / Kelantan Grid";False
3386;"KKJ / Finland zone 0";False
3387;"KKJ / Finland zone 5";False
3388;"Pulkovo 1942 / Caspian Sea Mercator";False
3389;"Pulkovo 1942 / 3-degree Gauss-Kruger zone 60";False
3390;"Pulkovo 1995 / 3-degree Gauss-Kruger zone 60";False
3391;"Karbala 1979 / UTM zone 37N";False
3392;"Karbala 1979 / UTM zone 38N";False
3393;"Karbala 1979 / UTM zone 39N";False
3394;"Nahrwan 1934 / Iraq zone";False
3395;"WGS 84 / World Mercator";False
3396;"PD/83 / 3-degree Gauss-Kruger zone 3";False
3397;"PD/83 / 3-degree Gauss-Kruger zone 4";False
3398;"RD/83 / 3-degree Gauss-Kruger zone 4";False
3399;"RD/83 / 3-degree Gauss-Kruger zone 5";False
3400;"NAD83 / Alberta 10-TM (Forest)";False
3401;"NAD83 / Alberta 10-TM (Resource)";False
3402;"NAD83(CSRS) / Alberta 10-TM (Forest)";False
3403;"NAD83(CSRS) / Alberta 10-TM (Resource)";False
3404;"NAD83(HARN) / North Carolina (ftUS)";False
3405;"VN-2000 / UTM zone 48N";False
3406;"VN-2000 / UTM zone 49N";False
3407;"Hong Kong 1963 Grid System";False
3408;"NSIDC EASE-Grid North";False
3409;"NSIDC EASE-Grid South";False
3410;"NSIDC EASE-Grid Global";False
3411;"NSIDC Sea Ice Polar Stereographic North";False
3412;"NSIDC Sea Ice Polar Stereographic South";False
3413;"WGS 84 / NSIDC Sea Ice Polar Stereographic North";False
3414;"SVY21 / Singapore TM";False
3415;"WGS 72BE / South China Sea Lambert";False
3416;"ETRS89 / Austria Lambert";False
3417;"NAD83 / Iowa North (ft US)";False
3418;"NAD83 / Iowa South (ft US)";False
3419;"NAD83 / Kansas North (ft US)";False
3420;"NAD83 / Kansas South (ft US)";False
3421;"NAD83 / Nevada East (ft US)";False
3422;"NAD83 / Nevada Central (ft US)";False
3423;"NAD83 / Nevada West (ft US)";False
3424;"NAD83 / New Jersey (ft US)";False
3425;"NAD83(HARN) / Iowa North (ft US)";False
3426;"NAD83(HARN) / Iowa South (ft US)";False
3427;"NAD83(HARN) / Kansas North (ft US)";False
3428;"NAD83(HARN) / Kansas South (ft US)";False
3429;"NAD83(HARN) / Nevada East (ft US)";False
3430;"NAD83(HARN) / Nevada Central (ft US)";False
3431;"NAD83(HARN) / Nevada West (ft US)";False
3432;"NAD83(HARN) / New Jersey (ft US)";False
3433;"NAD83 / Arkansas North (ftUS)";False
3434;"NAD83 / Arkansas South (ftUS)";False
3435;"NAD83 / Illinois East (ftUS)";False
3436;"NAD83 / Illinois West (ftUS)";False
3437;"NAD83 / New Hampshire (ftUS)";False
3438;"NAD83 / Rhode Island (ftUS)";False
3439;"PSD93 / UTM zone 39N";False
3440;"PSD93 / UTM zone 40N";False
3441;"NAD83(HARN) / Arkansas North (ftUS)";False
3442;"NAD83(HARN) / Arkansas South (ftUS)";False
3443;"NAD83(HARN) / Illinois East (ftUS)";False
3444;"NAD83(HARN) / Illinois West (ftUS)";False
3445;"NAD83(HARN) / New Hampshire (ftUS)";False
3446;"NAD83(HARN) / Rhode Island (ftUS)";False
3447;"ETRS89 / Belgian Lambert 2005";False
3448;"JAD2001 / Jamaica Metric Grid";False
3449;"JAD2001 / UTM zone 17N";False
3450;"JAD2001 / UTM zone 18N";False
3451;"NAD83 / Louisiana North (ftUS)";False
3452;"NAD83 / Louisiana South (ftUS)";False
3453;"NAD83 / Louisiana Offshore (ftUS)";False
3454;"NAD83 / South Dakota North (ftUS) (deprecated)";False
3455;"NAD83 / South Dakota South (ftUS)";False
3456;"NAD83(HARN) / Louisiana North (ftUS)";False
3457;"NAD83(HARN) / Louisiana South (ftUS)";False
3458;"NAD83(HARN) / South Dakota North (ftUS)";False
3459;"NAD83(HARN) / South Dakota South (ftUS)";False
3460;"Fiji 1986 / Fiji Map Grid";False
3461;"Dabola 1981 / UTM zone 28N";False
3462;"Dabola 1981 / UTM zone 29N";False
3463;"NAD83 / Maine CS2000 Central";False
3464;"NAD83(HARN) / Maine CS2000 Central";False
3465;"NAD83(NSRS2007) / Alabama East";False
3466;"NAD83(NSRS2007) / Alabama West";False
3467;"NAD83(NSRS2007) / Alaska Albers";False
3468;"NAD83(NSRS2007) / Alaska zone 1";False
3469;"NAD83(NSRS2007) / Alaska zone 2";False
3470;"NAD83(NSRS2007) / Alaska zone 3";False
3471;"NAD83(NSRS2007) / Alaska zone 4";False
3472;"NAD83(NSRS2007) / Alaska zone 5";False
3473;"NAD83(NSRS2007) / Alaska zone 6";False
3474;"NAD83(NSRS2007) / Alaska zone 7";False
3475;"NAD83(NSRS2007) / Alaska zone 8";False
3476;"NAD83(NSRS2007) / Alaska zone 9";False
3477;"NAD83(NSRS2007) / Alaska zone 10";False
3478;"NAD83(NSRS2007) / Arizona Central";False
3479;"NAD83(NSRS2007) / Arizona Central (ft)";False
3480;"NAD83(NSRS2007) / Arizona East";False
3481;"NAD83(NSRS2007) / Arizona East (ft)";False
3482;"NAD83(NSRS2007) / Arizona West";False
3483;"NAD83(NSRS2007) / Arizona West (ft)";False
3484;"NAD83(NSRS2007) / Arkansas North";False
3485;"NAD83(NSRS2007) / Arkansas North (ftUS)";False
3486;"NAD83(NSRS2007) / Arkansas South";False
3487;"NAD83(NSRS2007) / Arkansas South (ftUS)";False
3488;"NAD83(NSRS2007) / California Albers";False
3489;"NAD83(NSRS2007) / California zone 1";False
3490;"NAD83(NSRS2007) / California zone 1 (ftUS)";False
3491;"NAD83(NSRS2007) / California zone 2";False
3492;"NAD83(NSRS2007) / California zone 2 (ftUS)";False
3493;"NAD83(NSRS2007) / California zone 3";False
3494;"NAD83(NSRS2007) / California zone 3 (ftUS)";False
3495;"NAD83(NSRS2007) / California zone 4";False
3496;"NAD83(NSRS2007) / California zone 4 (ftUS)";False
3497;"NAD83(NSRS2007) / California zone 5";False
3498;"NAD83(NSRS2007) / California zone 5 (ftUS)";False
3499;"NAD83(NSRS2007) / California zone 6";False
3500;"NAD83(NSRS2007) / California zone 6 (ftUS)";False
3501;"NAD83(NSRS2007) / Colorado Central";False
3502;"NAD83(NSRS2007) / Colorado Central (ftUS)";False
3503;"NAD83(NSRS2007) / Colorado North";False
3504;"NAD83(NSRS2007) / Colorado North (ftUS)";False
3505;"NAD83(NSRS2007) / Colorado South";False
3506;"NAD83(NSRS2007) / Colorado South (ftUS)";False
3507;"NAD83(NSRS2007) / Connecticut";False
3508;"NAD83(NSRS2007) / Connecticut (ftUS)";False
3509;"NAD83(NSRS2007) / Delaware";False
3510;"NAD83(NSRS2007) / Delaware (ftUS)";False
3511;"NAD83(NSRS2007) / Florida East";False
3512;"NAD83(NSRS2007) / Florida East (ftUS)";False
3513;"NAD83(NSRS2007) / Florida GDL Albers";False
3514;"NAD83(NSRS2007) / Florida North";False
3515;"NAD83(NSRS2007) / Florida North (ftUS)";False
3516;"NAD83(NSRS2007) / Florida West";False
3517;"NAD83(NSRS2007) / Florida West (ftUS)";False
3518;"NAD83(NSRS2007) / Georgia East";False
3519;"NAD83(NSRS2007) / Georgia East (ftUS)";False
3520;"NAD83(NSRS2007) / Georgia West";False
3521;"NAD83(NSRS2007) / Georgia West (ftUS)";False
3522;"NAD83(NSRS2007) / Idaho Central";False
3523;"NAD83(NSRS2007) / Idaho Central (ftUS)";False
3524;"NAD83(NSRS2007) / Idaho East";False
3525;"NAD83(NSRS2007) / Idaho East (ftUS)";False
3526;"NAD83(NSRS2007) / Idaho West";False
3527;"NAD83(NSRS2007) / Idaho West (ftUS)";False
3528;"NAD83(NSRS2007) / Illinois East";False
3529;"NAD83(NSRS2007) / Illinois East (ftUS)";False
3530;"NAD83(NSRS2007) / Illinois West";False
3531;"NAD83(NSRS2007) / Illinois West (ftUS)";False
3532;"NAD83(NSRS2007) / Indiana East";False
3533;"NAD83(NSRS2007) / Indiana East (ftUS)";False
3534;"NAD83(NSRS2007) / Indiana West";False
3535;"NAD83(NSRS2007) / Indiana West (ftUS)";False
3536;"NAD83(NSRS2007) / Iowa North";False
3537;"NAD83(NSRS2007) / Iowa North (ft US)";False
3538;"NAD83(NSRS2007) / Iowa South";False
3539;"NAD83(NSRS2007) / Iowa South (ft US)";False
3540;"NAD83(NSRS2007) / Kansas North";False
3541;"NAD83(NSRS2007) / Kansas North (ft US)";False
3542;"NAD83(NSRS2007) / Kansas South";False
3543;"NAD83(NSRS2007) / Kansas South (ft US)";False
3544;"NAD83(NSRS2007) / Kentucky North";False
3545;"NAD83(NSRS2007) / Kentucky North (ftUS)";False
3546;"NAD83(NSRS2007) / Kentucky Single Zone";False
3547;"NAD83(NSRS2007) / Kentucky Single Zone (ftUS)";False
3548;"NAD83(NSRS2007) / Kentucky South";False
3549;"NAD83(NSRS2007) / Kentucky South (ftUS)";False
3550;"NAD83(NSRS2007) / Louisiana North";False
3551;"NAD83(NSRS2007) / Louisiana North (ftUS)";False
3552;"NAD83(NSRS2007) / Louisiana South";False
3553;"NAD83(NSRS2007) / Louisiana South (ftUS)";False
3554;"NAD83(NSRS2007) / Maine CS2000 Central";False
3555;"NAD83(NSRS2007) / Maine CS2000 East";False
3556;"NAD83(NSRS2007) / Maine CS2000 West";False
3557;"NAD83(NSRS2007) / Maine East";False
3558;"NAD83(NSRS2007) / Maine West";False
3559;"NAD83(NSRS2007) / Maryland";False
3560;"NAD83 / Utah North (ftUS)";False
3561;"Old Hawaiian / Hawaii zone 1";False
3562;"Old Hawaiian / Hawaii zone 2";False
3563;"Old Hawaiian / Hawaii zone 3";False
3564;"Old Hawaiian / Hawaii zone 4";False
3565;"Old Hawaiian / Hawaii zone 5";False
3566;"NAD83 / Utah Central (ftUS)";False
3567;"NAD83 / Utah South (ftUS)";False
3568;"NAD83(HARN) / Utah North (ftUS)";False
3569;"NAD83(HARN) / Utah Central (ftUS)";False
3570;"NAD83(HARN) / Utah South (ftUS)";False
3571;"WGS 84 / North Pole LAEA Bering Sea";False
3572;"WGS 84 / North Pole LAEA Alaska";False
3573;"WGS 84 / North Pole LAEA Canada";False
3574;"WGS 84 / North Pole LAEA Atlantic";False
3575;"WGS 84 / North Pole LAEA Europe";False
3576;"WGS 84 / North Pole LAEA Russia";False
3577;"GDA94 / Australian Albers";False
3578;"NAD83 / Yukon Albers";False
3579;"NAD83(CSRS) / Yukon Albers";False
3580;"NAD83 / NWT Lambert";False
3581;"NAD83(CSRS) / NWT Lambert";False
3582;"NAD83(NSRS2007) / Maryland (ftUS)";False
3583;"NAD83(NSRS2007) / Massachusetts Island";False
3584;"NAD83(NSRS2007) / Massachusetts Island (ftUS)";False
3585;"NAD83(NSRS2007) / Massachusetts Mainland";False
3586;"NAD83(NSRS2007) / Massachusetts Mainland (ftUS)";False
3587;"NAD83(NSRS2007) / Michigan Central";False
3588;"NAD83(NSRS2007) / Michigan Central (ft)";False
3589;"NAD83(NSRS2007) / Michigan North";False
3590;"NAD83(NSRS2007) / Michigan North (ft)";False
3591;"NAD83(NSRS2007) / Michigan Oblique Mercator";False
3592;"NAD83(NSRS2007) / Michigan South";False
3593;"NAD83(NSRS2007) / Michigan South (ft)";False
3594;"NAD83(NSRS2007) / Minnesota Central";False
3595;"NAD83(NSRS2007) / Minnesota North";False
3596;"NAD83(NSRS2007) / Minnesota South";False
3597;"NAD83(NSRS2007) / Mississippi East";False
3598;"NAD83(NSRS2007) / Mississippi East (ftUS)";False
3599;"NAD83(NSRS2007) / Mississippi West";False
3600;"NAD83(NSRS2007) / Mississippi West (ftUS)";False
3601;"NAD83(NSRS2007) / Missouri Central";False
3602;"NAD83(NSRS2007) / Missouri East";False
3603;"NAD83(NSRS2007) / Missouri West";False
3604;"NAD83(NSRS2007) / Montana";False
3605;"NAD83(NSRS2007) / Montana (ft)";False
3606;"NAD83(NSRS2007) / Nebraska";False
3607;"NAD83(NSRS2007) / Nevada Central";False
3608;"NAD83(NSRS2007) / Nevada Central (ft US)";False
3609;"NAD83(NSRS2007) / Nevada East";False
3610;"NAD83(NSRS2007) / Nevada East (ft US)";False
3611;"NAD83(NSRS2007) / Nevada West";False
3612;"NAD83(NSRS2007) / Nevada West (ft US)";False
3613;"NAD83(NSRS2007) / New Hampshire";False
3614;"NAD83(NSRS2007) / New Hampshire (ftUS)";False
3615;"NAD83(NSRS2007) / New Jersey";False
3616;"NAD83(NSRS2007) / New Jersey (ft US)";False
3617;"NAD83(NSRS2007) / New Mexico Central";False
3618;"NAD83(NSRS2007) / New Mexico Central (ftUS)";False
3619;"NAD83(NSRS2007) / New Mexico East";False
3620;"NAD83(NSRS2007) / New Mexico East (ftUS)";False
3621;"NAD83(NSRS2007) / New Mexico West";False
3622;"NAD83(NSRS2007) / New Mexico West (ftUS)";False
3623;"NAD83(NSRS2007) / New York Central";False
3624;"NAD83(NSRS2007) / New York Central (ftUS)";False
3625;"NAD83(NSRS2007) / New York East";False
3626;"NAD83(NSRS2007) / New York East (ftUS)";False
3627;"NAD83(NSRS2007) / New York Long Island";False
3628;"NAD83(NSRS2007) / New York Long Island (ftUS)";False
3629;"NAD83(NSRS2007) / New York West";False
3630;"NAD83(NSRS2007) / New York West (ftUS)";False
3631;"NAD83(NSRS2007) / North Carolina";False
3632;"NAD83(NSRS2007) / North Carolina (ftUS)";False
3633;"NAD83(NSRS2007) / North Dakota North";False
3634;"NAD83(NSRS2007) / North Dakota North (ft)";False
3635;"NAD83(NSRS2007) / North Dakota South";False
3636;"NAD83(NSRS2007) / North Dakota South (ft)";False
3637;"NAD83(NSRS2007) / Ohio North";False
3638;"NAD83(NSRS2007) / Ohio South";False
3639;"NAD83(NSRS2007) / Oklahoma North";False
3640;"NAD83(NSRS2007) / Oklahoma North (ftUS)";False
3641;"NAD83(NSRS2007) / Oklahoma South";False
3642;"NAD83(NSRS2007) / Oklahoma South (ftUS)";False
3643;"NAD83(NSRS2007) / Oregon Lambert";False
3644;"NAD83(NSRS2007) / Oregon Lambert (ft)";False
3645;"NAD83(NSRS2007) / Oregon North";False
3646;"NAD83(NSRS2007) / Oregon North (ft)";False
3647;"NAD83(NSRS2007) / Oregon South";False
3648;"NAD83(NSRS2007) / Oregon South (ft)";False
3649;"NAD83(NSRS2007) / Pennsylvania North";False
3650;"NAD83(NSRS2007) / Pennsylvania North (ftUS)";False
3651;"NAD83(NSRS2007) / Pennsylvania South";False
3652;"NAD83(NSRS2007) / Pennsylvania South (ftUS)";False
3653;"NAD83(NSRS2007) / Rhode Island";False
3654;"NAD83(NSRS2007) / Rhode Island (ftUS)";False
3655;"NAD83(NSRS2007) / South Carolina";False
3656;"NAD83(NSRS2007) / South Carolina (ft)";False
3657;"NAD83(NSRS2007) / South Dakota North";False
3658;"NAD83(NSRS2007) / South Dakota North (ftUS)";False
3659;"NAD83(NSRS2007) / South Dakota South";False
3660;"NAD83(NSRS2007) / South Dakota South (ftUS)";False
3661;"NAD83(NSRS2007) / Tennessee";False
3662;"NAD83(NSRS2007) / Tennessee (ftUS)";False
3663;"NAD83(NSRS2007) / Texas Central";False
3664;"NAD83(NSRS2007) / Texas Central (ftUS)";False
3665;"NAD83(NSRS2007) / Texas Centric Albers Equal Area";False
3666;"NAD83(NSRS2007) / Texas Centric Lambert Conformal";False
3667;"NAD83(NSRS2007) / Texas North";False
3668;"NAD83(NSRS2007) / Texas North (ftUS)";False
3669;"NAD83(NSRS2007) / Texas North Central";False
3670;"NAD83(NSRS2007) / Texas North Central (ftUS)";False
3671;"NAD83(NSRS2007) / Texas South";False
3672;"NAD83(NSRS2007) / Texas South (ftUS)";False
3673;"NAD83(NSRS2007) / Texas South Central";False
3674;"NAD83(NSRS2007) / Texas South Central (ftUS)";False
3675;"NAD83(NSRS2007) / Utah Central";False
3676;"NAD83(NSRS2007) / Utah Central (ft)";False
3677;"NAD83(NSRS2007) / Utah Central (ftUS)";False
3678;"NAD83(NSRS2007) / Utah North";False
3679;"NAD83(NSRS2007) / Utah North (ft)";False
3680;"NAD83(NSRS2007) / Utah North (ftUS)";False
3681;"NAD83(NSRS2007) / Utah South";False
3682;"NAD83(NSRS2007) / Utah South (ft)";False
3683;"NAD83(NSRS2007) / Utah South (ftUS)";False
3684;"NAD83(NSRS2007) / Vermont";False
3685;"NAD83(NSRS2007) / Virginia North";False
3686;"NAD83(NSRS2007) / Virginia North (ftUS)";False
3687;"NAD83(NSRS2007) / Virginia South";False
3688;"NAD83(NSRS2007) / Virginia South (ftUS)";False
3689;"NAD83(NSRS2007) / Washington North";False
3690;"NAD83(NSRS2007) / Washington North (ftUS)";False
